post_title,post_name,ID,post_excerpt,post_content,post_status,menu_order,post_date,post_author,comment_status,sku,downloadable,virtual,stock,regular_price,sale_price,weight,length,width,height,tax_class,visibility,stock_status,backorders,manage_stock,tax_status,upsell_ids,crosssell_ids,featured,sale_price_dates_from,sale_price_dates_to,download_limit,download_expiry,product_url,button_text,images,downloadable_files,tax:product_brand,tax:product_type,tax:product_visibility,tax:product_cat,tax:product_tag,tax:product_shipping_class
Aunt Jackies Knot Havin' it Leave in Dentangling Moisturizer 355 ml,aunt-jackies-knot-havin-it-leave-in-dentangling-moisturizer-355-ml,5602,,"Aunt Jackie's Baby Girl knot having it leave in ultimate detangling moisturizing lotion for natural kinky, curly, coils, and wavy hairs without sulfate, paraben, mineral oil, petrolatum free helps provide softness and healthy hairs. use daily for better result, enriched with coconut oil, shea butter &amp; extra virgin olive oil.",publish,0,08/09/2017 20:08,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Aunt-Jackies-Leave-in-Condioner-lotion-3.jpg,,,simple,,,,
Aunt Jackie's Girls E-blast Vitamin &amp; flexseed Nourishing Scalp Remedy 237 ml,aunt-jackies-girls-e-blast-vitamin-flexseed-nourishing-scalp-remedy-237-ml,5603,,"Aunt Jackie's Girls E-blast Vitamin &amp; flexseed Nourishing Scalp Remedy spray for natural braids, locs, twist, curls, coils, wavy hairs and scalp a formula without sulfate, paraben, mineral oil, petrolatum free helps provide softness and healthy hairs. Enriched with coconut oil, shea butter &amp; extra virgin olive oil.",publish,0,08/09/2017 20:08,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/aunt-jakies-Girls-oil-Spray-3.jpg,,,simple,,,,
Mixed Chicks Kids Leave in Conditioner 237 ml,mixed-chicks-kids-leave-in-conditioner-237-ml,5604,,"Mixed Chicks Kids Leave in Conditioner designed for natural kids hairs without paraben, sulfate and mineral to eliminate frizz &amp; define curls. helps provide softness and healthy hairs, daily usable.",publish,0,08/09/2017 20:08,1,open,,no,no,,14.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/mixed-chicks-kids-leave-in-cond.-3.jpg,,,simple,,,,
ORS Curls Unleashed Coco &amp; Shea butter Leave in Conditioner Creme 16oz,ors-curls-unleashed-coco-shea-butter-leave-in-conditioner-creme-16oz,5612,,"ORS Curls Unleashed Coco &amp; Shea butter Leave in Conditioner Creme helps moisturize and protect natural kinky, curly and coils hairs. Perfect for dry hairs to boost the curls with this extra enriched leave in formula",publish,0,08/09/2017 20:09,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/ors-curls-unleashed-coco-shea-leave-in-conditioner-16oz-2-1.jpg,,,simple,,,,
ORS Curls Unleashed Moisturizing Conditioner 12oz,ors-curls-unleashed-moisturizing-conditioner-12oz,5613,,"ORS Curls Unleashed Moisturizing conditioner with sage &amp; kiwi and including many more natural ingredients used to added extra moisture. Brings back natural curls back to hairs, this product is used as co-wash and wash out conditioner to maintain healthy looks to hairs.

Provides softens, detangle and moisturize, Stops build ups and residue. Use under plastic cap for 10 minutes and then rinse out with medium temperature water.",publish,0,08/09/2017 20:09,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Intense-Conditioner-1.png,,,simple,,,,
ORS Curls Unleashed Shea butter &amp; Honey Defining Creme 16oz,ors-curls-unleashed-shea-butter-honey-defining-creme-16oz,5614,,"ORS Curls Unleashed Shea butter &amp; Honey Defining Creme made with natural ingredients without sulfate, mineral, paraben and silicon. Helps provide shine, moisturize and define curly hairs without shrinkage.

This product can be used as leave in conditioner by applying liberal amount throughout roots till end of the hairs. Especially use to twistouts, freestyle or coils.",publish,0,08/09/2017 20:09,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Definig-Curl-Creme-1.png,,,simple,,,,
ORS Curls Unleashed Boosting Jelly 16oz,ors-curls-unleashed-boosting-jelly-16oz,5615,,"ORS Curls Unleashed Boosting Jelly provide gorgeous crunchless curls. Helps eliminates frizz and provides whole day hold. Made with natural ingredients and has NO sulfate, mineral, paraben, alcohol and silicon; which helps boost natural curly, kinky, tightly coiled hair types.",publish,0,08/09/2017 20:09,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/ors-curl-unleashed-curl-boosting-jelly-1.jpg,,,simple,,,,
ORS Curls Unleashed Shine &amp; Define Mousse 236ml,ors-curls-unleashed-shine-define-mousse-236ml,5616,,"ORS Curls Unleashed Shine &amp; Define Mousse for hair styling. With the light weight formula helps scrunch, shape and provide curls definition without frizz. The mousse is use on wavy, kinky, curly hairs and has NO sulfate, Silicon, Paraben and Mineral oils.

Apply on wet hairs for extra shine and better styling results.",publish,0,08/09/2017 20:09,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Shine-Define-Mousse-1.png,,,simple,,,,
ORS Curls Unleashed Green Tea &amp; Cucumber Curl Refresher 236ml,ors-curls-unleashed-green-tea-cucumber-curl-refresher-236ml,5617,,"ORS Curls Unleashed Green Tea &amp; Cucumber Curl Refresher is designed to refresh and define natural curls, twistout, coils and all types of hairs texture. Made with natural ingredients and has NO sulfate, silicon, paraben or mineral oils which also not leave build ups in hair, providing extra shine and softness.",publish,0,08/09/2017 20:09,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/phpodYrxm1425404729-1.jpg,,,simple,,,,
ORS Curls Unleashed Sulfate Free Shampoo 355 ml,ors-curls-unleashed-sulfate-free-shampoo-355-ml,5618,,"ORS Curls Unleashed Sulfate Free Shampoo made with natural ingredients for natural kinky, curly and coil types of hairs. Provides softness and boost shine in hairs.",publish,0,08/09/2017 20:09,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Sulfate-Free-Shampoo_1-1.png,,,simple,,,,
ORS Curls Unleashed Rinse Out Conditioner 355ml,ors-curls-unleashed-rinse-out-conditioner-355ml,5625,,ORS Curls Unleashed Rinse Out Conditioner with natural ingredients to add moisture to dry hairs and provides shine and boost healthy and weight of hairs. Applicable to all hair types.,publish,0,08/09/2017 20:09,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Rinse-Out-Conditioner-1.png,,,simple,,,,
ORS Curls Unleashed Refreshing Detangler Spray 355 ml,ors-curls-unleashed-refreshing-detangler-spray-355-ml,5626,,"ORS Curls Unleashed Refreshing Detangler spray provides conditioner and moisturizer to smoothing hair from roots till end, leaving hair able to manageable easy.",publish,0,08/09/2017 20:10,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/curls-unleashed-spray-1.jpg,,,simple,,,,
ORS Curls Unleashed Curl Smoothie,ors-curls-unleashed-curl-smoothie,5627,,ORS Curls Unleashed Curl Smoothie to shape and tame unruly curls providing them shiny and manageable,publish,0,08/09/2017 20:10,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/curls-unleashed-CurlSmoothie-1.jpg,,,simple,,,,
ORS Curls Unleashed Amplifying Gel Souffle,ors-curls-unleashed-amplifying-gel-souffle,5628,,"ORS Curls Unleashed Amplifying Gel Souffle volumizing formula gel with conditioning helping to define, strengthen and elongate natural curly type hairs.",publish,0,08/09/2017 20:10,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/curls-Gel-Souffle-1.jpg,,,simple,,,,
ORS Curls Unleashed Natural Hold Edge Gel,ors-curls-unleashed-natural-hold-edge-gel,5629,,ORS Curls Unleashed Natural Hold Edge Gel helps to past and hold spring hairs. Protects from breakage and moisturize edges.,publish,0,08/09/2017 20:10,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/curls-unleashed-edge-gel-1.jpg,,,simple,,,,
DevaCurl B' Leave-In 177ml 6oz,devacurl-b-leave-in-177ml-6oz,5630,,"DevaCurl B' Leave-In is an curl booster and a volumizer for fine and dedicated natural curly hairs. Enriched with natural protein and moisturizers to keep curly hairs hydrated for hours. Including curl volumizer for fullness making your hairs look healthy, bouncy and manageable.",publish,0,08/09/2017 20:10,1,open,,no,no,,29.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Deva-curl-leave-in-1.jpg,,,simple,,,,
DevaCurl One Condition 355ml 12oz,devacurl-one-condition-355ml-12oz,5636,,"DevaCurl One Condition is a ultra creamy daily conditioner for naturally curls. helps to manage hairs and can be shaped as desired. Offering a rich formula with premium level of hydration to natural curly hair for easily managed.

Made with botanical ingredients to provide healthy looks, provides moisturize and frizz. Especial made for Curly, and Wavy hairs.

Apply on washed hairs, leave in for 10 minutes, rinse thorougly.",publish,0,08/09/2017 20:10,1,open,,no,no,,29.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/devacurl_onecondition_hydrate-1.jpg,,,simple,,,,
DevaCurl Low-Poo Daily Cleanser Shampoo 355ml 12oz,devacurl-low-poo-daily-cleanser-shampoo-355ml-12oz,5637,,"DevaCurl Low-Poo Daily Cleanser Shampoo helps manage your natural curly and wavy hairs.

The shampoo has a mild texture for daily usage without fearness of breakage or damaging of your hairs.",publish,0,08/09/2017 20:10,1,open,,no,no,,29.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/devacurl_nopoo_cleanser-1.jpg,,,simple,,,,
DevaCurl Heaven In Hair Intense Moisture Treatment 236ml 8oz,devacurl-heaven-in-hair-intense-moisture-treatment-236ml-8oz,5638,,"DevaCurl Heaven In Hair Intense Moisture Treatment is a deep treatment moisture with natural ingredients out of Brazil. It helps provide intense nourishment to hairs and cleans scalp.

Apply small amount on hairs from roots, comb through for even distrubtion. This product is use as leave in.",publish,0,08/09/2017 20:10,1,open,,no,no,,29.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Deva-curl-heaven-in-hair-1.jpg,,,simple,,,,
DevaCurl Mist-Er Right 12oz,devacurl-mist-er-right-12oz,5639,,DevaCurl Mist-Er Right spray provides freshness to the natural curly hairs. applicable for daily usage.,publish,0,08/09/2017 20:10,1,open,,no,no,,29.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Deva-Curl-mist-1.jpg,,,simple,,,,
Moco de Gorila Snot Gel,moco-de-gorila-snot-gel,5640,,Moco de Gorila Snot Gel provides maximum hold for hair style through out day,publish,0,08/09/2017 20:10,1,open,,no,no,,8.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/gorila-snot-yellow-1.jpg,,,simple,,,,
Moco de Gorila Snot Gel Green,moco-de-gorila-snot-gel-green,5645,,Moco de Gorila Snot Gel provides maximum hold for hair style through out day,publish,0,08/09/2017 20:11,1,open,,no,no,,8.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/gorila-gel-green-1-1.jpg,,,simple,,,,
Moco de Gorila Snot Gel Jar 270g,moco-de-gorila-snot-gel-jar-270g,5646,,Moco de Gorila Snot Gel provides maximum hold for hair style through out day,publish,0,08/09/2017 20:11,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/moco-de-gorila-yellow-jar-1.jpg,,,simple,,,,
Camille Rose Naturals Sweet Ginger Cleansing Rinse 355ml 12oz,camille-rose-naturals-sweet-ginger-cleansing-rinse-355ml-12oz,5647,,Camille Rose Naturals Sweet Ginger Cleansing Rinse castor &amp; aniseed oil made for all types and texture hairs.,publish,0,08/09/2017 20:11,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Camille-Rose-Sweet-Ginger-355ml-2.png,,,simple,,,,
Camille Rose Naturals Fresh Curl Revitalizing Hair Smoother 240ml,camille-rose-naturals-fresh-curl-revitalizing-hair-smoother-240ml,5648,,"Camille Rose Naturals Fresh Curl Revitalizing Hair Smoother Avocado &amp; Castor oil is a light weight leave in conditioner lotion to detangle, soften and bringing curls back to life and provides thickness to natural hairs. The formula is made to use on daily basis.",publish,0,08/09/2017 20:11,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Camille-Rose-Sweet-Fresg-Curl-1.jpg,,,simple,,,,
Camille Rose Natural Caramel Co-Wash Cleansing Conditioner 8oz 240ml,camille-rose-natural-caramel-co-wash-cleansing-conditioner-8oz-240ml,5657,,"Camille Rose Natural Caramel Co-Wash Cleansing Conditioner with coconut &amp; rosemary oils applicable for all types of curls and textures. Blended with Argan oil, Keratin and coconut oil helps to provide slip, hydration and bouncy curls.",publish,0,08/09/2017 20:11,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/caramel_cowash-1.jpg,,,simple,,,,
Camille Rose Natural Creme Restore Conditioning Cleanser 240ml 8oz,camille-rose-natural-creme-restore-conditioning-cleanser-240ml-8oz,5658,,"Camille Rose Natural Creme Restore Conditioning Cleanser coconut oil &amp; Argan oil is a formula made with natural ingredients to which helps provide restore dryness and softness to natural hairs, focused on curly, coils and weave hairs.

apply on hairs and comb thru for equal distribution to hairs and use fingers to gently massage the scalp, rinse out after 3-5 minutes with cool water.",publish,0,08/09/2017 20:12,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Camille-rose-restore-1.png,,,simple,,,,
Camille Rose Natural Jansyn's Moisture Max Conditioner,camille-rose-natural-jansyns-moisture-max-conditioner,5659,,"Camille Rose Natural Jansyn's Moisture Max Conditioner Coconut milk &amp; Aloe vera. This super rich, moisturizing conditioning will help to restore dry hair back to shiny and healthy look, made with natural ingredients.

Apply on wet dry hairs then use wide tooth comb for equal distribution and fingers. Leave in for 3-5 minutes, rinse out using cool water.",publish,0,08/09/2017 20:12,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Camille-Rose-Jansyns-1.png,,,simple,,,,
Camille Rose Naturals Almond Jai Twisting Butter 240ml 8oz,camille-rose-naturals-almond-jai-twisting-butter-240ml-8oz,5660,,"Camille Rose Naturals Almond Jai Twisting Butter with sweet almond milk &amp; honey is a formula extract to create softening to natural curly, wavy and coiled texture hairs.

Apply on wet dry hairs for beautiful twist outs style. This product also be used as leave in conditioner.",publish,0,08/09/2017 20:12,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Camille-Rose-Almond-Jai-1.jpg,,,simple,,,,
Camille Rose Naturals Aloe Whipped Butter Gel 240ml 8oz,camille-rose-naturals-aloe-whipped-butter-gel-240ml-8oz,5661,,"Camille Rose Naturals Aloe Whipped Butter Gel Aloe Vera &amp; Macadamia oil crafted to provide moisture and light styling hold to natural curly, waving and coils hairs.",publish,0,08/09/2017 20:12,1,open,,no,no,,,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Camille-Rose-Naturals-Aloe-Whipped-Butter-Gel-1.png,,,simple,,,,
Aphogee Curlific Moisture Rich Leave-In 237ml 8oz,aphogee-curlific-moisture-rich-leave-in-237ml-8oz,5662,,"Aphogee Curlific Moisture Rich Leave-In helps to improve the look of natural curly, coils and wave hairs figthing dryness and detangles natural hairs for easy styling.",publish,0,08/09/2017 20:12,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/aphogee-curlific-rich-leave-in_1024x1024-1.jpeg,,,simple,,,,
Aphogee Curlific Texture Treatment 237ml 8oz,aphogee-curlific-texture-treatment-237ml-8oz,5663,,"Aphogee Curlific Texture Treatment helps restore elasticity and damage, textured hairs. helps to elminate hair breakage and loss hairs. The formula can be used on weekly basis to maintain your natural hairs.",publish,0,08/09/2017 20:12,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Aphogee-curl-texture-treatment-1.jpg,,,simple,,,,
Aphogee Curlific Curl Definer 237ml 8oz,aphogee-curlific-curl-definer-237ml-8oz,5664,,"Aphogee Curlific Curl Definer helps natural curly, coils and wavy hairs by not drying. This product stays all day and leaves no build up behind.

Apply on hairs using fingers, then use blow dry or a diffuser for styling.",publish,0,08/09/2017 20:12,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Aphogee-curly-Curl-definer-1.jpg,,,simple,,,,
Aphogee Curlific Treatment Hair Wash 12oz,aphogee-curlific-treatment-hair-wash-12oz,5672,,"Aphogee Curlific Treatment Hair Wash formula is Paraben and sulfate free. Helps to protect detangle the most unruly hairs such as curly, coils and wavy hairs.",publish,0,08/09/2017 20:12,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Aphogee-curl-texture-hair-wash-1.jpg,,,simple,,,,
Aphogee Keratin 2 Minute Reconstructor 237ml 8oz,aphogee-keratin-2-minute-reconstructor-237ml-8oz,5673,,"Aphogee Keratin 2 Minute Reconstructor adds strenght &amp; softness in one step quick and effective against heat and chemical damage.

Apply on clean hairs after shampooing",publish,0,08/09/2017 20:12,1,open,,no,no,,12.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Aphogee-keratin-2-min-473ml-1.jpg,,,simple,,,,
Aphogee Two-Step Protein Treatment 437ml,aphogee-two-step-protein-treatment-437ml,5674,,"Aphogee Two-Step Protein Treatment stops hair breakage rebuilds hair structure for six weeks ideal for processed or natural hairs.

&nbsp;

&nbsp;",publish,0,08/09/2017 20:12,1,open,,no,no,,26.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/Aphogee-Keratin-2-Minute-Reconstructor-650x650-1.jpg,,,simple,,,,
Aphogee Balancing Moisturizer 473ml 16oz,aphogee-balancing-moisturizer-473ml-16oz,5675,,"Aphogee Balancing Moisturizer formula provides infuses moisture to natural hairs which improves manageability softness and shine to the hairs. including restore softness and elasticity to dry, brittle hair. Use as a moisturizing conditioner and as second step of aphogee two step protein treatment.

&nbsp;

direction: use on wet hairs after shampooing , Message with fingers on hairs and scalp wait 2 minutes rinse out thoroughly.",publish,0,08/09/2017 20:12,1,open,,no,no,,9.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/aphogee-pro-vitamin-leave-in-condt-473ml-2.png,,,simple,,,,
Aphogee Balancing Moisturizer 237ml 8oz,aphogee-balancing-moisturizer-237ml-8oz,5676,,"Aphogee Balancing Moisturizer formula provides infuses moisture to natural hairs which improves manageability softness and shine to the hairs. including restore softness and elasticity to dry, brittle hair. Use as a moisturizing conditioner and as second step of Aphogee two step protein treatment.

direction: use on wet hairs after shampooing , Message with fingers on hairs and scalp wait 2 minutes rinse out thoroughly.",publish,0,08/09/2017 20:13,1,open,,no,no,,6.95,,,,,,,,instock,no,no,taxable,,,,,,0,0,,,http://afrobeautyplaza.nl/wp-content/uploads/2017/08/aphogee-balancing-moist-237ml-1-1.jpg,,,simple,,,,
